2.064e-05,-0.054613
2.08e-05,-0.044373
2.096e-05,-0.054613
2.112e-05,-0.054613
2.128e-05,-0.054613
2.144e-05,-0.064853
2.16e-05,-0.075093
2.176e-05,-0.081919
2.192e-05,-0.081919
2.208e-05,-0.088746
2.224e-05,-0.092159
2.24e-05,-0.095572
2.256e-05,-0.1024
2.272e-05,-0.10581
2.288e-05,-0.10923
2.304e-05,-0.10923
2.32e-05,-0.10923
2.336e-05,-0.11605
2.352e-05,-0.12288
2.368e-05,-0.12288
2.384e-05,-0.12288
2.4e-05,-0.12971
2.416e-05,-0.13653
2.432e-05,-0.12971
2.448e-05,-0.14336
2.464e-05,-0.15019
2.48e-05,-0.15701
2.496e-05,-0.16384
2.512e-05,-0.16725
2.528e-05,-0.17408
2.544e-05,-0.17749
2.56e-05,-0.17749
2.576e-05,-0.18432
2.592e-05,-0.19114
2.608e-05,-0.037546
2.624e-05,0.31402
2.64e-05,0.17749
2.656e-05,0.17408
2.672e-05,0.19456
2.688e-05,0.1809
2.704e-05,0.17408
2.72e-05,0.16725
2.736e-05,0.16043
2.752e-05,0.16043
2.768e-05,0.15019
2.784e-05,0.13995
2.8e-05,0.13653
2.816e-05,0.12971
2.832e-05,0.12288
2.848e-05,0.11947
2.864e-05,0.11947
2.88e-05,0.11264
2.896e-05,0.10581
2.912e-05,0.10581
2.928e-05,0.098986
2.944e-05,0.1024
2.96e-05,0.095572
2.976e-05,0.088746
2.992e-05,0.085333
3.008e-05,0.081919
3.024e-05,0.081919
3.04e-05,0.071679
3.056e-05,0.068266
3.072e-05,0.064853
3.088e-05,0.058026
3.104e-05,0.054613
3.12e-05,0.047786
3.136e-05,0.04096
3.152e-05,0.034133
3.168e-05,0.034133
3.184e-05,0.027306
3.2e-05,0.017067
3.216e-05,0.023893
3.232e-05,0.02048
3.248e-05,0.017067
3.264e-05,0.02048
3.28e-05,0.01024
3.296e-05,0
3.312e-05,0.0068266
3.328e-05,0
3.344e-05,-0.013653
3.36e-05,-0.0068266
3.376e-05,-0.01024
3.392e-05,-0.02048
3.408e-05,-0.03072
3.424e-05,-0.03072
3.44e-05,-0.037546
3.456e-05,-0.044373
3.472e-05,-0.044373
3.488e-05,-0.0512
3.504e-05,-0.058026
3.52e-05,-0.058026
3.536e-05,-0.061439
3.552e-05,-0.061439
3.568e-05,-0.061439
3.584e-05,-0.075093
3.6e-05,-0.071679
3.616e-05,-0.075093
3.632e-05,-0.081919
3.648e-05,-0.085333
3.664e-05,-0.085333
3.68e-05,-0.095572
3.696e-05,-0.1024
3.712e-05,-0.098986
3.728e-05,-0.11605
3.744e-05,-0.11605
3.76e-05,-0.12288
3.776e-05,-0.12971
3.792e-05,-0.13312
3.808e-05,-0.13312
3.824e-05,-0.13653
3.84e-05,-0.14336
3.856e-05,-0.14336
3.872e-05,-0.13653
3.888e-05,-0.15019
3.904e-05,-0.14336
3.92e-05,-0.1536
3.936e-05,-0.16043
3.952e-05,-0.16043
3.968e-05,-0.16043
3.984e-05,-0.18773
4e-05,-0.1809
4.016e-05,-0.18432
4.032e-05,0.22186
4.048e-05,-0.13312
4.064e-05,0.16043
4.08e-05,0.19456
4.096e-05,0.17749
4.112e-05,0.16725
4.128e-05,0.16043
4.144e-05,0.16725
4.16e-05,0.16043
4.176e-05,0.15701
4.192e-05,0.1536
4.208e-05,0.1536
4.224e-05,0.13653
4.24e-05,0.13995
4.256e-05,0.13653
4.272e-05,0.12971
4.288e-05,0.12288
4.304e-05,0.11947
4.32e-05,0.10923
4.336e-05,0.10581
4.352e-05,0.098986
4.368e-05,0.092159
4.384e-05,0.088746
4.4e-05,0.085333
4.416e-05,0.078506
4.432e-05,0.075093
4.448e-05,0.075093
4.464e-05,0.075093
4.48e-05,0.071679
4.496e-05,0.0512
4.512e-05,0.061439
4.528e-05,0.047786
4.544e-05,0.058026
4.56e-05,0.054613
4.576e-05,0.044373
4.592e-05,0.0512
4.608e-05,0.037546
4.624e-05,0.027306
4.64e-05,0.027306
4.656e-05,0.017067
4.672e-05,0.013653
4.688e-05,0.01024
4.704e-05,0.0034133
4.72e-05,0
4.736e-05,-0.0034133
4.752e-05,-0.0068266
4.768e-05,-0.01024
4.784e-05,-0.01024
4.8e-05,-0.013653
4.816e-05,-0.023893
4.832e-05,-0.027306
4.848e-05,-0.02048
4.864e-05,-0.027306
4.88e-05,-0.037546
4.896e-05,-0.03072
4.912e-05,-0.047786
4.928e-05,-0.0512
4.944e-05,-0.054613
4.96e-05,-0.061439
4.976e-05,-0.064853
4.992e-05,-0.071679
5.008e-05,-0.078506
5.024e-05,-0.071679
5.04e-05,-0.078506
5.056e-05,-0.092159
5.072e-05,-0.092159
5.088e-05,-0.092159
5.104e-05,-0.092159
5.12e-05,-0.092159
5.136e-05,-0.098986
5.152e-05,-0.1024
5.168e-05,-0.10923
5.184e-05,-0.11605
5.2e-05,-0.11605
5.216e-05,-0.11947
5.232e-05,-0.12971
5.248e-05,-0.13995
5.264e-05,-0.13995
5.28e-05,-0.14336
5.296e-05,-0.1536
5.312e-05,-0.15701
5.328e-05,-0.16384
5.344e-05,-0.16384
5.36e-05,-0.16725
5.376e-05,-0.16384
5.392e-05,-0.17067
5.408e-05,-0.17067
5.424e-05,-0.1809
5.44e-05,-0.13995
5.456e-05,-0.085333
5.472e-05,0.19797
5.488e-05,0.24576
5.504e-05,0.19456
5.52e-05,0.17067
5.536e-05,0.17067
5.552e-05,0.16384
